Date,btc_price,vix_level,Returns,RealizedVol_21d,VIX_decimal,VIX_change,VIX_lag1
2021-11-01,60658.38,16.41,-0.012180540703234044,0.6757269992562069,0.1641,0.14999999999999858,0.16260000000000002
2021-11-02,60733.0,16.03,0.0012294119961193672,0.5621106192312132,0.1603,-0.379999999999999,0.1641
2021-11-03,63124.31,15.1,0.03861874917423158,0.5693697488094733,0.151,-0.9300000000000015,0.1603
2021-11-04,62764.38,15.44,-0.005718241738115637,0.5568591126777517,0.15439999999999998,0.33999999999999986,0.151
2021-11-05,61349.36,16.48,-0.02280297594993108,0.5272390675633383,0.1648,1.040000000000001,0.15439999999999998
2021-11-08,62485.41,17.22,0.0183483503363302,0.5243524033420095,0.1722,0.7399999999999984,0.1648
2021-11-09,66122.59,17.78,0.05657735389852547,0.5502536768066234,0.1778,0.5600000000000023,0.1722
2021-11-10,67709.28,18.73,0.023712802467089844,0.5444925876736888,0.1873,0.9499999999999993,0.1778
2021-11-11,64265.8,17.66,-0.052195637916385706,0.5643898133806192,0.1766,-1.0700000000000003,0.1873
2021-11-12,65085.5,16.29,0.012674182210345109,0.5593749527867753,0.1629,-1.370000000000001,0.1766
2021-11-15,64189.1,16.49,-0.013868375800704769,0.5636686625112705,0.1649,0.1999999999999993,0.1629
2021-11-16,63876.01,16.37,-0.004889553817937653,0.5273250385726562,0.1637,-0.11999999999999744,0.1649
2021-11-17,60479.48,17.11,-0.054639726581212855,0.5624884466235371,0.1711,0.7399999999999984,0.1637
2021-11-18,60115.67,17.59,-0.006033594281120713,0.5385786265936633,0.1759,0.4800000000000004,0.1711
2021-11-19,57592.09,17.91,-0.04288530778677213,0.5424934998072228,0.1791,0.3200000000000003,0.1759
2021-11-22,59516.81,19.17,0.0328735617756184,0.5327111215457399,0.1917,1.2600000000000016,0.1791
2021-11-23,56269.28,19.38,-0.056110055745623555,0.5509923564827462,0.1938,0.2099999999999973,0.1917
2021-11-24,57707.97,18.58,0.025246554311973313,0.5424144524361766,0.1858,-0.8000000000000007,0.1938
2021-11-26,58843.86,28.62,0.019492202988294238,0.5481878142995279,0.2862,10.040000000000003,0.1858
2021-11-29,53922.43,22.96,-0.08734096285893322,0.5990134454105798,0.2296,-5.66,0.2862
2021-11-30,58324.25,27.19,0.07847142649080929,0.6464148775059076,0.27190000000000003,4.23,0.2296
2021-12-01,57148.75,31.12,-0.02036044110931101,0.6485839993373641,0.31120000000000003,3.9299999999999997,0.27190000000000003
2021-12-02,57019.46,27.95,-0.0022649046572471576,0.6484208158512424,0.27949999999999997,-3.1700000000000017,0.31120000000000003
2021-12-03,56893.76,30.67,-0.002206944040727521,0.6305775819657118,0.30670000000000003,2.7200000000000024,0.27949999999999997
2021-12-06,49322.48,27.18,-0.14280570814522164,0.7910768781424133,0.2718,-3.490000000000002,0.30670000000000003
2021-12-07,50104.35,21.89,0.01572786977648022,0.7953744066887772,0.2189,-5.289999999999999,0.2718
2021-12-08,50538.0,19.9,0.008617697892345788,0.7917658437221022,0.19899999999999998,-1.990000000000002,0.2189
2021-12-09,50635.0,21.58,0.0019175082229665463,0.755576084382751,0.2158,1.6799999999999997,0.19899999999999998
2021-12-10,47981.04,18.69,-0.05383710390940699,0.756232436992205,0.1869,-2.889999999999997,0.2158
2021-12-13,50269.89,20.31,0.04660035664344164,0.7745310835884947,0.20309999999999997,1.6199999999999974,0.1869
2021-12-14,46820.25,21.89,-0.07109048787131123,0.795395389366119,0.2189,1.5800000000000018,0.20309999999999997
2021-12-15,48294.04,19.29,0.0309923559525771,0.811700300585666,0.1929,-2.6000000000000014,0.2189
2021-12-16,49170.22,20.57,0.017979998087220395,0.8186110315493512,0.2057,1.2800000000000011,0.1929
2021-12-17,48091.97,21.57,-0.022172936378675345,0.8051478540103874,0.2157,1.0,0.2057
2021-12-20,47141.49,22.87,-0.019961714323388335,0.8055296985554325,0.22870000000000001,1.3000000000000007,0.2157
2021-12-21,46972.18,21.01,-0.0035979934190439877,0.797749037359608,0.2101,-1.8599999999999994,0.22870000000000001
2021-12-22,49100.25,18.63,0.04430861487154658,0.8063761973067352,0.1863,-2.3800000000000026,0.2101
